t,x,y,z
9,7,5,0.00184908
9,7,6,0.00146426
9,7,7,0.00115954
9,7,8,0.000918224
9,7,9,0.000727132
9,8,0,0.0914359
9,8,1,0.0724071
9,8,2,0.0573385
9,8,3,0.0454057
9,8,4,0.0359563
9,8,5,0.0284734
9,8,6,0.0225478
9,8,7,0.0178554
9,8,8,0.0141395
9,8,9,0.0111969
9,9,0,0.0745199
9,9,1,0.0590115
9,9,2,0.0467306
9,9,3,0.0370055
9,9,4,0.0293043
9,9,5,0.0232057
9,9,6,0.0183764
9,9,7,0.0145521
9,9,8,0.0115236
9,9,9,0.00912544
10,0,0,-0.547559
10,0,1,-0.433606
10,0,2,-0.343368
10,0,3,-0.27191
10,0,4,-0.215323
10,0,5,-0.170512
10,0,6,-0.135026
10,0,7,-0.106926
10,0,8,-0.0846736
10,0,9,-0.0670521
10,1,0,-0.252137
10,1,1,-0.199665
10,1,2,-0.158112
10,1,3,-0.125208
10,1,4,-0.0991506
10,1,5,-0.0785163
10,1,6,-0.0621762
10,1,7,-0.0492367
10,1,8,-0.03899
10,1,9,-0.0308758
10,2,0,0.12761
10,2,1,0.101053
10,2,2,0.0800227
10,2,3,0.0633691
10,2,4,0.0501814
10,2,5,0.0397381
10,2,6,0.0314682
10,2,7,0.0249193
10,2,8,0.0197334
10,2,9,0.0156266
10,3,0,0.267311
10,3,1,0.21168
10,3,2,0.167628
10,3,3,0.132742
10,3,4,0.105117
10,3,5,0.0832414
10,3,6,0.065918
10,3,7,0.0521998
10,3,8,0.0413364
10,3,9,0.0327339
10,4,0,0.14872
10,4,1,0.11777
10,4,2,0.0932608
10,4,3,0.0738523
10,4,4,0.0584828
10,4,5,0.0463119
10,4,6,0.0366739
10,4,7,0.0290417
10,4,8,0.0229978
10,4,9,0.0182117
10,5,0,-0.0403648
10,5,1,-0.0319645
10,5,2,-0.0253123
10,5,3,-0.0200446
10,5,4,-0.0158731
10,5,5,-0.0125697
10,5,6,-0.00995383
10,5,7,-0.00788234
10,5,8,-0.00624194
10,5,9,-0.00494293
10,6,0,-0.127802
10,6,1,-0.101205
10,6,2,-0.0801431
10,6,3,-0.0634645
10,6,4,-0.0502568
10,6,5,-0.0397979
10,6,6,-0.0315155
10,6,7,-0.0249568
10,6,8,-0.019763
10,6,9,-0.0156501
10,7,0,-0.0840501
10,7,1,-0.0665584
10,7,2,-0.0527069
10,7,3,-0.0417381
10,7,4,-0.0330519
10,7,5,-0.0261735
10,7,6,-0.0207265
10,7,7,-0.0164131
10,7,8,-0.0129974
10,7,9,-0.0102925
10,8,0,0.00821974
10,8,1,0.00650913
10,8,2,0.00515451
10,8,3,0.0040818
10,8,4,0.00323234
10,8,5,0.00255965
10,8,6,0.00202696
10,8,7,0.00160513
10,8,8,0.00127109
10,8,9,0.00100656
10,9,0,0.0597407
10,9,1,0.047308
10,9,2,0.0374627
10,9,3,0.0296664
10,9,4,0.0234925
10,9,5,0.0186034
10,9,6,0.0147319
10,9,7,0.011666
10,9,8,0.0092382
10,9,9,0.00731563
11,0,0,-0.238833
11,0,1,-0.18913
11,0,2,-0.14977
11,0,3,-0.118601
11,0,4,-0.093919
11,0,5,-0.0743735
11,0,6,-0.0588956
11,0,7,-0.0466388
11,0,8,-0.0369328
11,0,9,-0.0292467
11,1,0,-0.348025
11,1,1,-0.275597
11,1,2,-0.218243
11,1,3,-0.172824
11,1,4,-0.136858
11,1,5,-0.108376
11,1,6,-0.0858219
11,1,7,-0.0679615
11,1,8,-0.053818
11,1,9,-0.0426179
11,2,0,-0.148042
11,2,1,-0.117233
11,2,2,-0.0928355
11,2,3,-0.0735154
11,2,4,-0.0582161
11,2,5,-0.0461007
11,2,6,-0.0365067
11,2,7,-0.0289093
11,2,8,-0.0228929
11,2,9,-0.0181287
11,3,0,0.0915603
11,3,1,0.0725056
11,3,2,0.0574164
11,3,3,0.0454675
11,3,4,0.0360052
11,3,5,0.0285122
11,3,6,0.0225785
11,3,7,0.0178797
11,3,8,0.0141587
11,3,9,0.0112121
11,4,0,0.171185
11,4,1,0.13556
11,4,2,0.107348
11,4,3,0.0850081
11,4,4,0.0673171
11,4,5,0.0533077
11,4,6,0.0422138
11,4,7,0.0334287
11,4,8,0.0264718
11,4,9,0.0209627
11,5,0,0.0890702
11,5,1,0.0705338
11,5,2,0.055855
11,5,3,0.044231
11,5,4,0.035026
11,5,5,0.0277368
11,5,6,0.0219644
11,5,7,0.0173934
11,5,8,0.0137737
11,5,9,0.0109072
11,6,0,-0.0311293
11,6,1,-0.024651
11,6,2,-0.0195209
11,6,3,-0.0154584
11,6,4,-0.0122413
11,6,5,-0.00969378
11,6,6,-0.0076764
11,6,7,-0.00607886
11,6,8,-0.00481379
