t,x,y,z
6,4.44444,0.555556,0.493843
6,4.44444,1.11111,0.477652
6,4.44444,1.66667,0.461993
6,4.44444,2.22222,0.446847
6,4.44444,2.77778,0.432198
6,4.44444,3.33333,0.418029
6,4.44444,3.88889,0.404324
6,4.44444,4.44444,0.391069
6,4.44444,5,0.378248
6,5,0,0.352578
6,5,0.555556,0.341019
6,5,1.11111,0.329839
6,5,1.66667,0.319026
6,5,2.22222,0.308567
6,5,2.77778,0.298451
6,5,3.33333,0.288666
6,5,3.88889,0.279203
6,5,4.44444,0.270049
6,5,5,0.261196
7,0,0,-0.791522
7,0,0.555556,-0.765573
7,0,1.11111,-0.740474
7,0,1.66667,-0.716198
7,0,2.22222,-0.692719
7,0,2.77778,-0.670009
7,0,3.33333,-0.648043
7,0,3.88889,-0.626798
7,0,4.44444,-0.606249
7,0,5,-0.586374
7,0.555556,0,-0.691197
7,0.555556,0.555556,-0.668537
7,0.555556,1.11111,-0.64662
7,0.555556,1.66667,-0.625421
7,0.555556,2.22222,-0.604917
7,0.555556,2.77778,-0.585086
7,0.555556,3.33333,-0.565904
7,0.555556,3.88889,-0.547352
7,0.555556,4.44444,-0.529407
7,0.555556,5,-0.512051
7,1.11111,0,-0.466702
7,1.11111,0.555556,-0.451402
7,1.11111,1.11111,-0.436603
7,1.11111,1.66667,-0.42229
7,1.11111,2.22222,-0.408445
7,1.11111,2.77778,-0.395055
7,1.11111,3.33333,-0.382104
7,1.11111,3.88889,-0.369577
7,1.11111,4.44444,-0.357461
7,1.11111,5,-0.345742
7,1.66667,0,-0.168477
7,1.66667,0.555556,-0.162953
7,1.66667,1.11111,-0.157611
7,1.66667,1.66667,-0.152444
7,1.66667,2.22222,-0.147446
7,1.66667,2.77778,-0.142613
7,1.66667,3.33333,-0.137937
7,1.66667,3.88889,-0.133415
7,1.66667,4.44444,-0.129041
7,1.66667,5,-0.124811
7,2.22222,0,0.142358
7,2.22222,0.555556,0.137691
7,2.22222,1.11111,0.133177
7,2.22222,1.66667,0.128811
7,2.22222,2.22222,0.124588
7,2.22222,2.77778,0.120504
7,2.22222,3.33333,0.116553
7,2.22222,3.88889,0.112732
7,2.22222,4.44444,0.109036
7,2.22222,5,0.105462
