t,x,y,z
11,3,3,0.0090935
11,3,4,0.00720104
11,3,5,0.00570243
11,3,6,0.0045157
11,3,7,0.00357593
11,3,8,0.00283174
11,3,9,0.00224243
11,4,0,0.0342371
11,4,1,0.027112
11,4,2,0.0214697
11,4,3,0.0170016
11,4,4,0.0134634
11,4,5,0.0106615
11,4,6,0.00844276
11,4,7,0.00668573
11,4,8,0.00529436
11,4,9,0.00419255
11,5,0,0.017814
11,5,1,0.0141068
11,5,2,0.011171
11,5,3,0.00884619
11,5,4,0.00700521
11,5,5,0.00554735
11,5,6,0.00439289
11,5,7,0.00347868
11,5,8,0.00275473
11,5,9,0.00218144
11,6,0,-0.00622587
11,6,1,-0.0049302
11,6,2,-0.00390417
11,6,3,-0.00309168
11,6,4,-0.00244827
11,6,5,-0.00193876
11,6,6,-0.00153528
11,6,7,-0.00121577
11,6,8,-0.000962758
11,6,9,-0.000762398
11,7,0,-0.0164986
11,7,1,-0.0130651
11,7,2,-0.0103461
11,7,3,-0.00819296
11,7,4,-0.00648792
11,7,5,-0.00513771
11,7,6,-0.0040685
11,7,7,-0.0032218
11,7,8,-0.00255131
11,7,9,-0.00202036
11,8,0,-0.010214
11,8,1,-0.00808835
11,8,2,-0.00640508
11,8,3,-0.00507212
11,8,4,-0.00401656
11,8,5,-0.00318067
11,8,6,-0.00251874
11,8,7,-0.00199456
11,8,8,-0.00157947
11,8,9,-0.00125077
11,9,0,0.00160577
11,9,1,0.0012716
11,9,2,0.00100696
11,9,3,0.000797404
11,9,4,0.000631456
11,9,5,0.000500043
11,9,6,0.000395979
11,9,7,0.000313572
11,9,8,0.000248314
11,9,9,0.000196637
12,0,0,0.0256683
12,0,1,0.0203265
12,0,2,0.0160963
12,0,3,0.0127465
12,0,4,0.0100938
12,0,5,0.00799321
12,0,6,0.00632974
12,0,7,0.00501245
12,0,8,0.00396931
12,0,9,0.00314325
12,1,0,-0.0327463
12,1,1,-0.0259315
12,1,2,-0.0205349
12,1,3,-0.0162613
12,1,4,-0.0128772
12,1,5,-0.0101973
12,1,6,-0.00807515
12,1,7,-0.00639462
12,1,8,-0.00506384
12,1,9,-0.00401
12,2,0,-0.044118
12,2,1,-0.0349366
12,2,2,-0.0276659
12,2,3,-0.0219084
12,2,4,-0.017349
12,2,5,-0.0137385
12,2,6,-0.0108794
12,2,7,-0.00861526
12,2,8,-0.00682233
12,2,9,-0.00540253
12,3,0,-0.0172178
12,3,1,-0.0136346
12,3,2,-0.0107971
12,3,3,-0.0085501
12,3,4,-0.00677073
12,3,5,-0.00536167
12,3,6,-0.00424585
12,3,7,-0.00336225
12,3,8,-0.00266253
12,3,9,-0.00210843
12,4,0,0.0129323
12,4,1,0.010241
12,4,2,0.00810973
12,4,3,0.00642201
12,4,4,0.00508552
12,4,5,0.00402717
12,4,6,0.00318907
12,4,7,0.00252539
12,4,8,0.00199983
12,4,9,0.00158365
12,5,0,0.0218635
12,5,1,0.0173135
12,5,2,0.0137104
12,5,3,0.0108571
12,5,4,0.00859763
12,5,5,0.00680837
12,5,6,0.00539148
12,5,7,0.00426946
12,5,8,0.00338094
12,5,9,0.00267733
12,6,0,0.0105993
12,6,1,0.00839349
12,6,2,0.00664672
12,6,3,0.00526347
12,6,4,0.00416809
12,6,5,0.00330066
12,6,6,0.00261376
12,6,7,0.00206981
12,6,8,0.00163906
12,6,9,0.00129796
12,7,0,-0.00464033
12,7,1,-0.00367463
12,7,2,-0.0029099
12,7,3,-0.00230432
12,7,4,-0.00182477
12,7,5,-0.00144501
12,7,6,-0.00114429
12,7,7,-0.000906153
12,7,8,-0.000717573
12,7,9,-0.000568239
12,8,0,-0.0106175
12,8,1,-0.00840792
12,8,2,-0.00665815
12,8,3,-0.00527252
12,8,4,-0.00417525
12,8,5,-0.00330634
12,8,6,-0.00261825
12,8,7,-0.00207337
12,8,8,-0.00164188
12,8,9,-0.00130019
12,9,0,-0.00617574
12,9,1,-0.0048905
12,9,2,-0.00387274
12,9,3,-0.00306678
12,9,4,-0.00242855
12,9,5,-0.00192314
12,9,6,-0.00152292
12,9,7,-0.00120598
12,9,8,-0.000955005
12,9,9,-0.000756259
13,0,0,0.0547261
13,0,1,0.0433371
13,0,2,0.0343182
13,0,3,0.0271762
13,0,4,0.0215205
13,0,5,0.0170419
13,0,6,0.0134953
13,0,7,0.0106868
13,0,8,0.00846276
13,0,9,0.00670157
13,1,0,0.014081
13,1,1,0.0111506
13,1,2,0.00883005
13,1,3,0.00699242
13,1,4,0.00553723
13,1,5,0.00438487
13,1,6,0.00347233
13,1,7,0.00274971
13,1,8,0.00217746
13,1,9,0.00172431
13,2,0,-0.0222688
13,2,1,-0.0176344
13,2,2,-0.0139645
13,2,3,-0.0110583
13,2,4,-0.00875699
13,2,5,-0.00693457
13,2,6,-0.00549141
13,2,7,-0.00434859
13,2,8,-0.0034436
13,2,9,-0.00272695
13,3,0,-0.0278859
13,3,1,-0.0220825
13,3,2,-0.0174869
13,3,3,-0.0138477
13,3,4,-0.0109659
13,3,5,-0.00868375
13,3,6,-0.00687657
13,3,7,-0.00544548
13,3,8,-0.00431222
13,3,9,-0.0034148
13,4,0,-0.00989798
13,4,1,-0.00783811
13,4,2,-0.00620692
13,4,3,-0.00491519
13,4,4,-0.00389229
13,4,5,-0.00308226
13,4,6,-0.00244081
13,4,7,-0.00193285
13,4,8,-0.00153061
13,4,9,-0.00121207
13,5,0,0.00901703
13,5,1,0.00714049
13,5,2,0.00565448
13,5,3,0.00447772
13,5,4,0.00354586
13,5,5,0.00280793
13,5,6,0.00222357
13,5,7,0.00176082
13,5,8,0.00139438
13,5,9,0.00110419
13,6,0,0.013923
13,6,1,0.0110254
13,6,2,0.00873094
13,6,3,0.00691394
13,6,4,0.00547508
13,6,5,0.00433566
13,6,6,0.00343336
13,6,7,0.00271884
13,6,8,0.00215302
13,6,9,0.00170496
13,7,0,0.00625967
13,7,1,0.00495697
13,7,2,0.00392537
13,7,3,0.00310846
13,7,4,0.00246156
13,7,5,0.00194928
13,7,6,0.00154362
13,7,7,0.00122237
13,7,8,0.000967985
13,7,9,0.000766537
13,8,0,-0.00337442
13,8,1,-0.00267216
13,8,2,-0.00211606
13,8,3,-0.00167569
13,8,4,-0.00132696
13,8,5,-0.0010508
13,8,6,-0.000832121
13,8,7,-0.000658948
13,8,8,-0.000521814
13,8,9,-0.000413219
13,9,0,-0.00681292
13,9,1,-0.00539508
13,9,2,-0.00427231
13,9,3,-0.0033832
13,9,4,-0.00267912
13,9,5,-0.00212157
13,9,6,-0.00168005
13,9,7,-0.00133041
13,9,8,-0.00105354
13,9,9,-0.000834286
14,0,0,0.0347309
14,0,1,0.027503
14,0,2,0.0217794
14,0,3,0.0172469
14,0,4,0.0136576
14,0,5,0.0108153
14,0,6,0.00856454
14,0,7,0.00678217
14,0,8,0.00537073
14,0,9,0.00425302
14,1,0,0.0342263
14,1,1,0.0271034
14,1,2,0.0214629
14,1,3,0.0169963
14,1,4,0.0134592
14,1,5,0.0106582
14,1,6,0.0084401
14,1,7,0.00668363
14,1,8,0.00529269
14,1,9,0.00419123
14,2,0,0.00750873
14,2,1,0.00594609
14,2,2,0.00470864
14,2,3,0.00372873
14,2,4,0.00295274
14,2,5,0.00233824
14,2,6,0.00185163
14,2,7,0.00146629
14,2,8,0.00116114
14,2,9,0.000919492
14,3,0,-0.0150376
14,3,1,-0.0119081
14,3,2,-0.00942989
14,3,3,-0.00746743
14,3,4,-0.00591338
14,3,5,-0.00468275
14,3,6,-0.00370822
14,3,7,-0.0029365
14,3,8,-0.00232538
14,3,9,-0.00184145
14,4,0,-0.0175766
14,4,1,-0.0139187
14,4,2,-0.0110221
14,4,3,-0.00872827
14,4,4,-0.00691183
14,4,5,-0.0054734
14,4,6,-0.00433433
14,4,7,-0.00343231
14,4,8,-0.00271801
14,4,9,-0.00215237
14,5,0,-0.00561073
14,5,1,-0.00444308
14,5,2,-0.00351843
14,5,3,-0.00278621
14,5,4,-0.00220637
14,5,5,-0.0017472
14,5,6,-0.00138359
14,5,7,-0.00109565
14,5,8,-0.000867634
14,5,9,-0.00068707
14,6,0,0.00622087
14,6,1,0.00492624
14,6,2,0.00390104
14,6,3,0.00308919
14,6,4,0.0024463
14,6,5,0.0019372
14,6,6,0.00153405
14,6,7,0.0012148
14,6,8,0.000961985
14,6,9,0.000761786
14,7,0,0.00884175
14,7,1,0.00700169
14,7,2,0.00554456
14,7,3,0.00439068
14,7,4,0.00347694
14,7,5,0.00275335
14,7,6,0.00218035
14,7,7,0.00172659
14,7,8,0.00136727
14,7,9,0.00108273
14,8,0,0.00366502
14,8,1,0.00290229
14,8,2,0.00229829
14,8,3,0.00181999
14,8,4,0.00144123
14,8,5,0.0011413
14,8,6,0.000903782
14,8,7,0.000715695
14,8,8,0.000566752
14,8,9,0.000448805
14,9,0,-0.00240834
14,9,1,-0.00190714
14,9,2,-0.00151024
14,9,3,-0.00119594
14,9,4,-0.000947056
14,9,5,-0.000749964
14,9,6,-0.000593889
14,9,7,-0.000470294
14,9,8,-0.000372421
14,9,9,-0.000294916
15,0,0,-0.00266095
15,0,1,-0.00210718
15,0,2,-0.00166865
15,0,3,-0.00132139
15,0,4,-0.00104639
15,0,5,-0.000828629
15,0,6,-0.000656183
15,0,7,-0.000519624
15,0,8,-0.000411485
15,0,9,-0.000325851
15,1,0,0.0229886
15,1,1,0.0182044
15,1,2,0.0144159
15,1,3,0.0114158
15,1,4,0.00904005
15,1,5,0.00715872
15,1,6,0.00566891
15,1,7,0.00448915
15,1,8,0.00355491
15,1,9,0.0028151
15,2,0,0.0213404
15,2,1,0.0168993
15,2,2,0.0133824
15,2,3,0.0105973
15,2,4,0.00839193
15,2,5,0.00664548
15,2,6,0.00526249
15,2,7,0.00416731
15,2,8,0.00330005
15,2,9,0.00261327
15,3,0,0.00384554
15,3,1,0.00304524
15,3,2,0.00241149
15,3,3,0.00190964
15,3,4,0.00151222
15,3,5,0.00119751
15,3,6,0.000948297
15,3,7,0.000750947
15,3,8,0.000594667
15,3,9,0.000470911
15,4,0,-0.0100917
15,4,1,-0.00799147
15,4,2,-0.00632836
15,4,3,-0.00501137
15,4,4,-0.00396845
15,4,5,-0.00314257
15,4,6,-0.00248857
15,4,7,-0.00197067
15,4,8,-0.00156056
15,4,9,-0.00123579
15,5,0,-0.0110471
15,5,1,-0.0087481
15,5,2,-0.00692753
15,5,3,-0.00548584
15,5,4,-0.00434418
15,5,5,-0.00344011
15,5,6,-0.00272419
15,5,7,-0.00215725
15,5,8,-0.00170831
15,5,9,-0.00135279
15,6,0,-0.00312487
15,6,1,-0.00247455
15,6,2,-0.00195957
15,6,3,-0.00155176
15,6,4,-0.00122883
15,6,5,-0.000973094
15,6,6,-0.000770583
15,6,7,-0.000610217
15,6,8,-0.000483224
15,6,9,-0.00038266
15,7,0,0.00425352
15,7,1,0.00336831
15,7,2,0.00266733
15,7,3,0.00211223
15,7,4,0.00167266
15,7,5,0.00132456
15,7,6,0.0010489
15,7,7,0.000830616
15,7,8,0.000657756
15,7,9,0.00052087
15,8,0,0.00559939
15,8,1,0.0044341
15,8,2,0.00351131
15,8,3,0.00278057
15,8,4,0.00220191
15,8,5,0.00174367
15,8,6,0.00138079
15,8,7,0.00109343
15,8,8,0.00086588
15,8,9,0.000685681
15,9,0,0.00212417
15,9,1,0.00168211
15,9,2,0.00133204
15,9,3,0.00105483
15,9,4,0.000835311
15,9,5,0.000661474
15,9,6,0.000523814
15,9,7,0.000414803
15,9,8,0.000328478
15,9,9,0.000260118
16,0,0,-0.0248118
16,0,1,-0.0196482
16,0,2,-0.0155592
16,0,3,-0.0123212
16,0,4,-0.009757
16,0,5,-0.00772646
16,0,6,-0.00611851
16,0,7,-0.00484518
16,0,8,-0.00383685
16,0,9,-0.00303836
16,1,0,-0.0004777
16,1,1,-0.000378286
16,1,2,-0.000299561
16,1,3,-0.000237219
16,1,4,-0.000187851
16,1,5,-0.000148757
16,1,6,-0.000117799
16,1,7,-9.32842e-05
16,1,8,-7.38708e-05
16,1,9,-5.84975e-05
16,2,0,0.0151504
16,2,1,0.0119975
16,2,2,0.00950066
16,2,3,0.00752347
16,2,4,0.00595776
16,2,5,0.00471789
16,2,6,0.00373604
16,2,7,0.00295853
16,2,8,0.00234283
16,2,9,0.00185526
16,3,0,0.0132641
16,3,1,0.0105037
16,3,2,0.00831775
16,3,3,0.00658674
16,3,4,0.00521597
16,3,5,0.00413047
16,3,6,0.00327088
16,3,7,0.00259017
16,3,8,0.00205113
16,3,9,0.00162427
16,4,0,0.00184966
16,4,1,0.00146473
16,4,2,0.0011599
16,4,3,0.000918514
16,4,4,0.000727362
16,4,5,0.00057599
16,4,6,0.000456121
16,4,7,0.000361197
16,4,8,0.000286028
16,4,9,0.000226503
16,5,0,-0.00673496
16,5,1,-0.00533334
16,5,2,-0.00422342
16,5,3,-0.00334448
16,5,4,-0.00264846
16,5,5,-0.00209729
16,5,6,-0.00166082
16,5,7,-0.00131519
16,5,8,-0.00104148
16,5,9,-0.000824739
16,6,0,-0.00692314
16,6,1,-0.00548236
16,6,2,-0.00434142
16,6,3,-0.00343793
16,6,4,-0.00272246
16,6,5,-0.00215589
16,6,6,-0.00170722
16,6,7,-0.00135193
16,6,8,-0.00107058
16,6,9,-0.000847783
16,7,0,-0.00170084
16,7,1,-0.00134688
16,7,2,-0.00106658
16,7,3,-0.000844614
16,7,4,-0.000668841
16,7,5,-0.000529648
16,7,6,-0.000419423
16,7,7,-0.000332137
16,7,8,-0.000263016
16,7,9,-0.000208279
16,8,0,0.00288598
16,8,1,0.00228538
16,8,2,0.00180976
16,8,3,0.00143313
16,8,4,0.00113488
16,8,5,0.000898703
16,8,6,0.000711673
16,8,7,0.000563567
16,8,8,0.000446283
16,8,9,0.000353406
16,9,0,0.00353617
16,9,1,0.00280025
16,9,2,0.00221749
16,9,3,0.00175601
16,9,4,0.00139057
16,9,5,0.00110117
16,9,6,0.000872008
16,9,7,0.000690534
16,9,8,0.000546827
16,9,9,0.000433027
17,0,0,-0.0215154
17,0,1,-0.0170378
17,0,2,-0.0134921
17,0,3,-0.0106842
17,0,4,-0.00846073
17,0,5,-0.00669996
17,0,6,-0.00530563
17,0,7,-0.00420147
17,0,8,-0.0033271
17,0,9,-0.0026347
17,1,0,-0.0152215
17,1,1,-0.0120538
17,1,2,-0.00954524
17,1,3,-0.00755878
17,1,4,-0.00598572
17,1,5,-0.00474003
17,1,6,-0.00375358
17,1,7,-0.00297242
17,1,8,-0.00235383
17,1,9,-0.00186397
17,2,0,0.000466729
17,2,1,0.000369598
17,2,2,0.000292681
17,2,3,0.000231771
17,2,4,0.000183537
17,2,5,0.000145341
17,2,6,0.000115094
17,2,7,9.11417e-05
17,2,8,7.21742e-05
17,2,9,5.7154e-05
17,3,0,0.00994463
17,3,1,0.00787505
17,3,2,0.00623617
17,3,3,0.00493836
17,3,4,0.00391063
17,3,5,0.00309679
17,3,6,0.00245232
17,3,7,0.00194196
17,3,8,0.00153782
17,3,9,0.00121778
17,4,0,0.00821713
17,4,1,0.00650706
17,4,2,0.00515288
17,4,3,0.00408051
17,4,4,0.00323131
17,4,5,0.00255884
17,4,6,0.00202632
17,4,7,0.00160462
17,4,8,0.00127068
17,4,9,0.00100624
17,5,0,0.000795392
17,5,1,0.000629863
17,5,2,0.000498782
17,5,3,0.00039498
17,5,4,0.000312781
17,5,5,0.000247688
17,5,6,0.000196141
17,5,7,0.000155322
17,5,8,0.000122998
17,5,9,9.74009e-05
17,6,0,-0.00447224
17,6,1,-0.00354152
17,6,2,-0.00280449
17,6,3,-0.00222085
17,6,4,-0.00175867
17,6,5,-0.00139267
17,6,6,-0.00110284
17,6,7,-0.000873329
17,6,8,-0.00069158
17,6,9,-0.000547655
17,7,0,-0.00432577
17,7,1,-0.00342553
17,7,2,-0.00271264
17,7,3,-0.00214811
17,7,4,-0.00170107
17,7,5,-0.00134706
17,7,6,-0.00106672
17,7,7,-0.000844725
17,7,8,-0.000668929
17,7,9,-0.000529718
17,8,0,-0.000897149
17,8,1,-0.000710443
17,8,2,-0.000562592
17,8,3,-0.000445511
17,8,4,-0.000352795
17,8,5,-0.000279375
17,8,6,-0.000221234
17,8,7,-0.000175193
17,8,8,-0.000138734
17,8,9,-0.000109862
17,9,0,0.00194493
17,9,1,0.00154017
17,9,2,0.00121965
17,9,3,0.000965825
17,9,4,0.000764827
17,9,5,0.000605659
17,9,6,0.000479615
17,9,7,0.000379802
17,9,8,0.000300761
17,9,9,0.00023817
18,0,0,-0.00419384
18,0,1,-0.00332106
18,0,2,-0.00262991
18,0,3,-0.0020826
18,0,4,-0.00164919
18,0,5,-0.00130598
18,0,6,-0.00103419
18,0,7,-0.000818963
18,0,8,-0.000648528
18,0,9,-0.000513563
18,1,0,-0.0139414
18,1,1,-0.01104
18,1,2,-0.00874249
18,1,3,-0.00692309
18,1,4,-0.00548232
18,1,5,-0.00434139
18,1,6,-0.0034379
18,1,7,-0.00272244
18,1,8,-0.00215587
18,1,9,-0.00170721
18,2,0,-0.0093
18,2,1,-0.00736458
18,2,2,-0.00583193
18,2,3,-0.00461824
18,2,4,-0.00365714
18,2,5,-0.00289605
18,2,6,-0.00229335
18,2,7,-0.00181608
18,2,8,-0.00143814
18,2,9,-0.00113885
18,3,0,0.000784296
18,3,1,0.000621076
18,3,2,0.000491823
18,3,3,0.00038947
18,3,4,0.000308417
18,3,5,0.000244232
18,3,6,0.000193405
18,3,7,0.000153155
18,3,8,0.000121282
18,3,9,9.60421e-05
18,4,0,0.00650307
18,4,1,0.00514971
18,4,2,0.004078
18,4,3,0.00322933
18,4,4,0.00255727
18,4,5,0.00202508
18,4,6,0.00160364
18,4,7,0.0012699
18,4,8,0.00100562
18,4,9,0.000796342
18,5,0,0.00507298
18,5,1,0.00401724
18,5,2,0.00318121
18,5,3,0.00251917
18,5,4,0.0019949
18,5,5,0.00157974
18,5,6,0.00125098
18,5,7,0.000990639
18,5,8,0.000784477
18,5,9,0.000621219
18,6,0,0.000263044
18,6,1,0.000208302
18,6,2,0.000164952
18,6,3,0.000130624
18,6,4,0.00010344
18,6,5,8.19127e-05
18,6,6,6.48658e-05
18,6,7,5.13666e-05
18,6,8,4.06767e-05
18,6,9,3.22114e-05
18,7,0,-0.00295612
18,7,1,-0.00234092
18,7,2,-0.00185375
18,7,3,-0.00146796
18,7,4,-0.00116247
18,7,5,-0.000920545
18,7,6,-0.00072897
18,7,7,-0.000577263
18,7,8,-0.000457129
18,7,9,-0.000361996
18,8,0,-0.00269456
18,8,1,-0.00213379
18,8,2,-0.00168973
18,8,3,-0.00133808
18,8,4,-0.00105961
18,8,5,-0.000839095
18,8,6,-0.00066447
18,8,7,-0.000526187
18,8,8,-0.000416682
18,8,9,-0.000329966
18,9,0,-0.000452038
18,9,1,-0.000357964
18,9,2,-0.000283468
18,9,3,-0.000224475
18,9,4,-0.00017776
18,9,5,-0.000140766
18,9,6,-0.000111471
18,9,7,-8.82729e-05
18,9,8,-6.99024e-05
18,9,9,-5.5355e-05
19,0,0,0.00990183
19,0,1,0.00784116
19,0,2,0.00620933
19,0,3,0.0049171
19,0,4,0.0038938
19,0,5,0.00308346
19,0,6,0.00244176
19,0,7,0.00193361
19,0,8,0.0015312
19,0,9,0.00121254
19,1,0,-0.00326752
19,1,1,-0.00258752
19,1,2,-0.00204903
19,1,3,-0.0016226
19,1,4,-0.00128492
19,1,5,-0.00101752
19,1,6,-0.000805761
19,1,7,-0.000638074
19,1,8,-0.000505284
19,1,9,-0.000400129
19,2,0,-0.00900541
19,2,1,-0.00713129
19,2,2,-0.00564719
19,2,3,-0.00447195
19,2,4,-0.00354129
19,2,5,-0.00280431
19,2,6,-0.00222071
19,2,7,-0.00175855
19,2,8,-0.00139258
19,2,9,-0.00110277
19,3,0,-0.00565708
19,3,1,-0.00447978
19,3,2,-0.00354749
19,3,3,-0.00280922
19,3,4,-0.00222459
19,3,5,-0.00176163
19,3,6,-0.00139502
19,3,7,-0.0011047
19,3,8,-0.000874801
19,3,9,-0.000692746
19,4,0,0.000806322
19,4,1,0.000638518
19,4,2,0.000505636
19,4,3,0.000400408
19,4,4,0.000317079
19,4,5,0.000251091
19,4,6,0.000198837
19,4,7,0.000157457
19,4,8,0.000124688
19,4,9,9.87393e-05
19,5,0,0.00423748
19,5,1,0.00335561
19,5,2,0.00265728
19,5,3,0.00210427
19,5,4,0.00166635
19,5,5,0.00131956
19,5,6,0.00104495
19,5,7,0.000827484
19,5,8,0.000655276
19,5,9,0.000518906
19,6,0,0.00312046
19,6,1,0.00247106
19,6,2,0.0019568
19,6,3,0.00154957
19,6,4,0.00122709
19,6,5,0.00097172
19,6,6,0.000769495
19,6,7,0.000609355
19,6,8,0.000482542
19,6,9,0.00038212
19,7,0,1.29598e-05
19,7,1,1.02627e-05
19,7,2,8.12693e-06
19,7,3,6.43563e-06
19,7,4,5.09631e-06
19,7,5,4.03571e-06
19,7,6,3.19584e-06
19,7,7,2.53075e-06
19,7,8,2.00408e-06
19,7,9,1.58701e-06
19,8,0,-0.00194571
19,8,1,-0.00154079
19,8,2,-0.00122014
19,8,3,-0.000966213
19,8,4,-0.000765134
19,8,5,-0.000605902
19,8,6,-0.000479807
19,8,7,-0.000379954
19,8,8,-0.000300882
19,8,9,-0.000238265
19,9,0,-0.00167311
19,9,1,-0.00132492
19,9,2,-0.00104919
19,9,3,-0.000830843
19,9,4,-0.000657936
19,9,5,-0.000521013
19,9,6,-0.000412585
19,9,7,-0.000326721
19,9,8,-0.000258727
19,9,9,-0.000204883
